ID,IP Address,Timestamp,Log Entry
11,21.15.151.66,01/Aug/2024:06:21:56 ,"GET http://www.example.com/search?q=<script>alert('xss')</script> HTTP/1.1"" 400 409357 ""http://www.example.com/search?q=<script>alert('xss')</script>"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
12,194.108.29.124,01/Aug/2024:16:11:38 ,"GET http://www.example.com/admin HTTP/1.1"" 403 209736 ""http://www.example.com/admin"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
13,97.89.14.215,01/Aug/2024:00:52:02 ,"GET http://www.example.com/login.php?user=admin'-- HTTP/1.1"" 500 559090 ""http://www.example.com/login.php?user=admin'--"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
14,233.231.120.24,01/Aug/2024:14:54:28 ,"GET http://www.example.com/index.php?page=../../../../../../etc/passwd HTTP/1.1"" 404 80070 ""http://www.example.com/index.php?page=../../../../../../etc/passwd"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
15,214.216.151.156,01/Aug/2024:14:35:04 ,"GET http://www.example.com/admin HTTP/1.1"" 404 483687 ""http://www.example.com/admin"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
16,2.233.251.109,01/Aug/2024:03:51:23 ,"GET http://www.example.com/admin HTTP/1.1"" 500 104018 ""http://www.example.com/admin"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
17,165.67.114.188,01/Aug/2024:08:08:46 ,"GET http://www.example.com/login.php?user=admin'-- HTTP/1.1"" 500 305888 ""http://www.example.com/login.php?user=admin'--"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
18,134.80.181.236,01/Aug/2024:20:57:39 ,"GET http://www.example.com/search?q=<script>alert('xss')</script> HTTP/1.1"" 404 90030 ""http://www.example.com/search?q=<script>alert('xss')</script>"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
19,113.179.39.5,01/Aug/2024:16:57:14 ,"GET http://www.example.com/search?q=<script>alert('xss')</script> HTTP/1.1"" 500 590466 ""http://www.example.com/search?q=<script>alert('xss')</script>"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
20,161.55.101.180,01/Aug/2024:04:25:46 ,"GET http://www.example.com/../../etc/passwd HTTP/1.1"" 404 387163 ""http://www.example.com/../../etc/passwd"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
21,43.86.124.249,01/Aug/2024:13:54:20 ,"GET http://www.example.com/search?q=<script>alert('xss')</script> HTTP/1.1"" 400 231842 ""http://www.example.com/search?q=<script>alert('xss')</script>"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
22,72.242.221.171,01/Aug/2024:23:29:14 ,"GET http://www.example.com/../../etc/passwd HTTP/1.1"" 400 355377 ""http://www.example.com/../../etc/passwd"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
23,209.153.164.251,01/Aug/2024:15:05:51 ,"GET http://www.example.com/login.php?user=admin'-- HTTP/1.1"" 403 36734 ""http://www.example.com/login.php?user=admin'--"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
24,178.35.186.29,01/Aug/2024:10:25:30 ,"GET http://www.example.com/login.php?user=admin'-- HTTP/1.1"" 403 836409 ""http://www.example.com/login.php?user=admin'--"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
25,45.232.112.16,01/Aug/2024:06:27:26 ,"GET http://www.example.com/../../etc/passwd HTTP/1.1"" 404 664729 ""http://www.example.com/../../etc/passwd"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
26,196.107.139.243,01/Aug/2024:06:09:41 ,"GET http://www.example.com/search?q=<script>alert('xss')</script> HTTP/1.1"" 404 695426 ""http://www.example.com/search?q=<script>alert('xss')</script>"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
27,185.47.73.237,01/Aug/2024:08:11:59 ,"GET http://www.example.com/../../etc/passwd HTTP/1.1"" 400 376735 ""http://www.example.com/../../etc/passwd"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
28,250.42.182.138,01/Aug/2024:10:37:33 ,"GET http://www.example.com/search?q=<script>alert('xss')</script> HTTP/1.1"" 403 556225 ""http://www.example.com/search?q=<script>alert('xss')</script>"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
29,226.184.162.12,01/Aug/2024:13:43:49 ,"GET http://www.example.com/../../etc/passwd HTTP/1.1"" 400 625229 ""http://www.example.com/../../etc/passwd"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
30,21.42.145.123,01/Aug/2024:09:52:55 ,"GET http://www.example.com/index.php?page=../../../../../../etc/passwd HTTP/1.1"" 400 582836 ""http://www.example.com/index.php?page=../../../../../../etc/passwd"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
31,69.161.234.204,01/Aug/2024:15:31:38 ,"GET http://www.example.com/search?q=<script>alert('xss')</script> HTTP/1.1"" 404 92607 ""http://www.example.com/search?q=<script>alert('xss')</script>"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
32,57.165.240.158,01/Aug/2024:07:07:21 ,"GET http://www.example.com/login.php?user=admin'-- HTTP/1.1"" 403 521711 ""http://www.example.com/login.php?user=admin'--"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
33,246.248.206.193,01/Aug/2024:06:46:12 ,"GET http://www.example.com/../../etc/passwd HTTP/1.1"" 400 730216 ""http://www.example.com/../../etc/passwd"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
34,137.224.81.222,01/Aug/2024:16:09:15 ,"GET http://www.example.com/admin HTTP/1.1"" 500 757087 ""http://www.example.com/admin"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
35,115.7.136.212,01/Aug/2024:01:53:20 ,"GET http://www.example.com/index.php?page=../../../../../../etc/passwd HTTP/1.1"" 400 285359 ""http://www.example.com/index.php?page=../../../../../../etc/passwd"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
36,197.155.91.190,01/Aug/2024:19:34:57 ,"GET http://www.example.com/login.php?user=admin'-- HTTP/1.1"" 400 181738 ""http://www.example.com/login.php?user=admin'--"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
37,125.123.55.31,01/Aug/2024:01:01:29 ,"GET http://www.example.com/search?q=<script>alert('xss')</script> HTTP/1.1"" 400 737305 ""http://www.example.com/search?q=<script>alert('xss')</script>"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
38,37.104.208.254,01/Aug/2024:15:58:27 ,"GET http://www.example.com/admin HTTP/1.1"" 404 221280 ""http://www.example.com/admin"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
39,252.90.1.40,01/Aug/2024:03:26:03 ,"GET http://www.example.com/admin HTTP/1.1"" 400 347079 ""http://www.example.com/admin"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
40,28.221.6.178,01/Aug/2024:00:54:36 ,"GET http://www.example.com/login.php?user=admin'-- HTTP/1.1"" 404 811804 ""http://www.example.com/login.php?user=admin'--"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
41,118.96.226.243,01/Aug/2024:21:57:49 ,"GET http://www.example.com/admin HTTP/1.1"" 500 455975 ""http://www.example.com/admin"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
42,182.116.104.134,01/Aug/2024:05:54:41 ,"GET http://www.example.com/index.php?page=../../../../../../etc/passwd HTTP/1.1"" 400 665698 ""http://www.example.com/index.php?page=../../../../../../etc/passwd"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
43,255.13.30.206,01/Aug/2024:16:28:09 ,"GET http://www.example.com/../../etc/passwd HTTP/1.1"" 403 276040 ""http://www.example.com/../../etc/passwd"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
44,104.53.89.39,01/Aug/2024:07:18:19 ,"GET http://www.example.com/index.php?page=../../../../../../etc/passwd HTTP/1.1"" 404 369492 ""http://www.example.com/index.php?page=../../../../../../etc/passwd"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
45,116.213.42.31,01/Aug/2024:01:02:32 ,"GET http://www.example.com/index.php?page=../../../../../../etc/passwd HTTP/1.1"" 400 697318 ""http://www.example.com/index.php?page=../../../../../../etc/passwd"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
46,104.129.134.210,01/Aug/2024:22:26:22 ,"GET http://www.example.com/index.php?page=../../../../../../etc/passwd HTTP/1.1"" 400 62718 ""http://www.example.com/index.php?page=../../../../../../etc/passwd"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
47,45.13.163.144,01/Aug/2024:02:57:11 ,"GET http://www.example.com/admin HTTP/1.1"" 400 522838 ""http://www.example.com/admin"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
48,152.65.96.134,01/Aug/2024:22:14:54 ,"GET http://www.example.com/../../etc/passwd HTTP/1.1"" 500 137893 ""http://www.example.com/../../etc/passwd"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
49,34.97.147.67,01/Aug/2024:17:12:06 ,"GET http://www.example.com/admin HTTP/1.1"" 500 67371 ""http://www.example.com/admin"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
50,193.213.167.159,01/Aug/2024:14:35:24 ,"GET http://www.example.com/../../etc/passwd HTTP/1.1"" 500 36175 ""http://www.example.com/../../etc/passwd"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
51,138.4.234.58,01/Aug/2024:19:53:14 ,"GET http://www.example.com/../../etc/passwd HTTP/1.1"" 400 589566 ""http://www.example.com/../../etc/passwd"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
52,160.216.198.53,01/Aug/2024:14:16:03 ,"GET http://www.example.com/../../etc/passwd HTTP/1.1"" 400 532905 ""http://www.example.com/../../etc/passwd"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
53,67.144.22.234,01/Aug/2024:19:18:59 ,"GET http://www.example.com/login.php?user=admin'-- HTTP/1.1"" 404 433584 ""http://www.example.com/login.php?user=admin'--"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
54,203.230.234.54,01/Aug/2024:08:10:57 ,"GET http://www.example.com/admin HTTP/1.1"" 403 653466 ""http://www.example.com/admin"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
55,161.88.212.29,01/Aug/2024:02:42:43 ,"GET http://www.example.com/admin HTTP/1.1"" 404 884129 ""http://www.example.com/admin"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
56,46.162.117.79,01/Aug/2024:03:18:08 ,"GET http://www.example.com/admin HTTP/1.1"" 403 620819 ""http://www.example.com/admin"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
57,65.210.19.103,01/Aug/2024:06:19:40 ,"GET http://www.example.com/search?q=<script>alert('xss')</script> HTTP/1.1"" 404 860539 ""http://www.example.com/search?q=<script>alert('xss')</script>"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
58,199.20.235.58,01/Aug/2024:19:01:32 ,"GET http://www.example.com/login.php?user=admin'-- HTTP/1.1"" 400 83285 ""http://www.example.com/login.php?user=admin'--"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
59,13.182.35.21,01/Aug/2024:20:08:57 ,"GET http://www.example.com/../../etc/passwd HTTP/1.1"" 500 898023 ""http://www.example.com/../../etc/passwd"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
60,251.162.189.9,01/Aug/2024:06:13:02 ,"GET http://www.example.com/index.php?page=../../../../../../etc/passwd HTTP/1.1"" 404 27767 ""http://www.example.com/index.php?page=../../../../../../etc/passwd"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
61,157.134.62.28,01/Aug/2024:10:26:35 ,"GET http://www.example.com/search?q=<script>alert('xss')</script> HTTP/1.1"" 500 853779 ""http://www.example.com/search?q=<script>alert('xss')</script>"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
62,180.242.166.26,01/Aug/2024:15:29:01 ,"GET http://www.example.com/login.php?user=admin'-- HTTP/1.1"" 404 961892 ""http://www.example.com/login.php?user=admin'--"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
63,140.94.246.252,01/Aug/2024:05:34:08 ,"GET http://www.example.com/login.php?user=admin'-- HTTP/1.1"" 403 443873 ""http://www.example.com/login.php?user=admin'--"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
64,32.170.115.174,01/Aug/2024:17:15:13 ,"GET http://www.example.com/login.php?user=admin'-- HTTP/1.1"" 403 839176 ""http://www.example.com/login.php?user=admin'--"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
65,94.174.183.252,01/Aug/2024:17:14:05 ,"GET http://www.example.com/search?q=<script>alert('xss')</script> HTTP/1.1"" 500 495275 ""http://www.example.com/search?q=<script>alert('xss')</script>"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
66,72.81.232.183,01/Aug/2024:09:12:59 ,"GET http://www.example.com/search?q=<script>alert('xss')</script> HTTP/1.1"" 500 502000 ""http://www.example.com/search?q=<script>alert('xss')</script>"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
67,242.24.157.205,01/Aug/2024:21:58:55 ,"GET http://www.example.com/admin HTTP/1.1"" 500 48787 ""http://www.example.com/admin"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
68,117.118.174.173,01/Aug/2024:16:12:06 ,"GET http://www.example.com/login.php?user=admin'-- HTTP/1.1"" 404 311450 ""http://www.example.com/login.php?user=admin'--"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
69,251.7.119.157,01/Aug/2024:23:42:32 ,"GET http://www.example.com/admin HTTP/1.1"" 403 675909 ""http://www.example.com/admin"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
70,246.177.234.225,01/Aug/2024:06:32:16 ,"GET http://www.example.com/../../etc/passwd HTTP/1.1"" 404 840987 ""http://www.example.com/../../etc/passwd"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
71,37.228.110.66,01/Aug/2024:22:12:41 ,"GET http://www.example.com/admin HTTP/1.1"" 400 878583 ""http://www.example.com/admin"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
72,102.218.253.122,01/Aug/2024:17:48:38 ,"GET http://www.example.com/admin HTTP/1.1"" 500 935557 ""http://www.example.com/admin"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
73,2.213.112.78,01/Aug/2024:09:15:27 ,"GET http://www.example.com/login.php?user=admin'-- HTTP/1.1"" 403 44962 ""http://www.example.com/login.php?user=admin'--"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
74,109.150.187.110,01/Aug/2024:07:13:03 ,"GET http://www.example.com/../../etc/passwd HTTP/1.1"" 400 77742 ""http://www.example.com/../../etc/passwd"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
75,88.13.28.189,01/Aug/2024:04:32:56 ,"GET http://www.example.com/admin HTTP/1.1"" 400 217196 ""http://www.example.com/admin"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
76,4.39.231.32,01/Aug/2024:23:46:04 ,"GET http://www.example.com/index.php?page=../../../../../../etc/passwd HTTP/1.1"" 404 495196 ""http://www.example.com/index.php?page=../../../../../../etc/passwd"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
77,28.202.166.103,01/Aug/2024:05:27:54 ,"GET http://www.example.com/search?q=<script>alert('xss')</script> HTTP/1.1"" 403 62720 ""http://www.example.com/search?q=<script>alert('xss')</script>"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
78,249.226.151.119,01/Aug/2024:10:01:32 ,"GET http://www.example.com/search?q=<script>alert('xss')</script> HTTP/1.1"" 400 823805 ""http://www.example.com/search?q=<script>alert('xss')</script>"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
79,99.230.190.199,01/Aug/2024:10:55:41 ,"GET http://www.example.com/search?q=<script>alert('xss')</script> HTTP/1.1"" 404 393632 ""http://www.example.com/search?q=<script>alert('xss')</script>"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
80,116.219.15.104,01/Aug/2024:04:31:53 ,"GET http://www.example.com/index.php?page=../../../../../../etc/passwd HTTP/1.1"" 404 481955 ""http://www.example.com/index.php?page=../../../../../../etc/passwd"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
81,242.236.112.155,01/Aug/2024:13:27:21 ,"GET http://www.example.com/admin HTTP/1.1"" 500 242025 ""http://www.example.com/admin"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
82,219.114.215.15,01/Aug/2024:19:44:32 ,"GET http://www.example.com/index.php?page=../../../../../../etc/passwd HTTP/1.1"" 400 449675 ""http://www.example.com/index.php?page=../../../../../../etc/passwd"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
83,129.135.121.224,01/Aug/2024:09:48:49 ,"GET http://www.example.com/search?q=<script>alert('xss')</script> HTTP/1.1"" 403 43216 ""http://www.example.com/search?q=<script>alert('xss')</script>"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
84,103.172.33.97,01/Aug/2024:05:33:22 ,"GET http://www.example.com/index.php?page=../../../../../../etc/passwd HTTP/1.1"" 500 292161 ""http://www.example.com/index.php?page=../../../../../../etc/passwd"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
85,4.82.188.192,01/Aug/2024:02:40:08 ,"GET http://www.example.com/search?q=<script>alert('xss')</script> HTTP/1.1"" 403 994705 ""http://www.example.com/search?q=<script>alert('xss')</script>"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
86,64.81.116.215,01/Aug/2024:17:24:26 ,"GET http://www.example.com/search?q=<script>alert('xss')</script> HTTP/1.1"" 500 169615 ""http://www.example.com/search?q=<script>alert('xss')</script>"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
