ID,IP Address,Timestamp,Log Entry
33,44.135.89.226,01/Aug/2024:07:33:52 ,"GET http://intranet.company.com/docs/document.pdf HTTP/1.1"" 200 969923 ""http://intranet.company.com/docs/document.pdf"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
34,184.41.201.248,01/Aug/2024:23:19:05 ,"GET http://update.software.com/version.xml HTTP/1.1"" 200 914584 ""http://update.software.com/version.xml"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
35,33.63.109.131,01/Aug/2024:22:52:28 ,"GET http://intranet.company.com/home HTTP/1.1"" 200 115100 ""http://intranet.company.com/home"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
36,21.48.182.7,01/Aug/2024:02:46:10 ,"GET http://update.software.com/check HTTP/1.1"" 200 103032 ""http://update.software.com/check"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
37,211.6.65.28,01/Aug/2024:23:09:15 ,"GET http://intranet.company.com/docs/document.pdf HTTP/1.1"" 200 464025 ""http://intranet.company.com/docs/document.pdf"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
38,102.179.96.18,01/Aug/2024:01:15:24 ,"GET http://intranet.company.com/docs/document.pdf HTTP/1.1"" 200 438327 ""http://intranet.company.com/docs/document.pdf"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
39,203.7.255.188,01/Aug/2024:20:18:16 ,"GET http://www.example.com/ HTTP/1.1"" 200 25610 ""http://www.example.com/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
40,116.183.246.38,01/Aug/2024:22:17:07 ,"GET http://intranet.company.com/home HTTP/1.1"" 200 392981 ""http://intranet.company.com/home"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
41,176.163.202.96,01/Aug/2024:12:47:12 ,"GET http://cloudstorage.com/authenticate HTTP/1.1"" 200 571277 ""http://cloudstorage.com/authenticate"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
42,29.68.177.166,01/Aug/2024:07:13:27 ,"GET http://cloudstorage.com/files HTTP/1.1"" 200 766932 ""http://cloudstorage.com/files"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
43,25.42.197.38,01/Aug/2024:02:25:16 ,"GET http://update.software.com/check HTTP/1.1"" 200 259968 ""http://update.software.com/check"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
44,141.147.75.39,01/Aug/2024:16:13:27 ,"GET http://intranet.company.com/home HTTP/1.1"" 200 622142 ""http://intranet.company.com/home"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
45,178.162.73.154,01/Aug/2024:10:01:56 ,"GET http://update.software.com/version.xml HTTP/1.1"" 200 771676 ""http://update.software.com/version.xml"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
46,189.246.103.114,01/Aug/2024:04:00:24 ,"GET http://update.software.com/version.xml HTTP/1.1"" 200 790747 ""http://update.software.com/version.xml"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
47,61.239.213.173,01/Aug/2024:02:53:55 ,"GET http://intranet.company.com/docs/document.pdf HTTP/1.1"" 200 1029890 ""http://intranet.company.com/docs/document.pdf"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
48,172.110.250.244,01/Aug/2024:07:11:19 ,"GET http://www.example.com/script.js HTTP/1.1"" 200 959448 ""http://www.example.com/script.js"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
49,155.241.10.104,01/Aug/2024:15:49:30 ,"GET http://www.example.com/ HTTP/1.1"" 200 240630 ""http://www.example.com/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
50,39.229.44.232,01/Aug/2024:21:45:30 ,"GET http://cloudstorage.com/files HTTP/1.1"" 200 221617 ""http://cloudstorage.com/files"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
51,201.241.38.150,01/Aug/2024:13:16:31 ,"GET http://update.software.com/check HTTP/1.1"" 200 751449 ""http://update.software.com/check"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
52,234.137.98.152,01/Aug/2024:01:54:15 ,"GET http://intranet.company.com/docs/document.pdf HTTP/1.1"" 200 530405 ""http://intranet.company.com/docs/document.pdf"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
53,115.155.109.12,01/Aug/2024:17:35:36 ,"GET http://update.software.com/version.xml HTTP/1.1"" 200 66058 ""http://update.software.com/version.xml"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
54,52.103.53.96,01/Aug/2024:22:48:37 ,"GET http://intranet.company.com/docs/document.pdf HTTP/1.1"" 200 380124 ""http://intranet.company.com/docs/document.pdf"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
55,21.104.141.140,01/Aug/2024:11:57:58 ,"GET http://update.software.com/check HTTP/1.1"" 200 341492 ""http://update.software.com/check"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
56,102.119.133.134,01/Aug/2024:01:29:31 ,"GET http://www.example.com/ HTTP/1.1"" 200 2314 ""http://www.example.com/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
57,205.175.145.12,01/Aug/2024:15:51:15 ,"GET http://intranet.company.com/docs/document.pdf HTTP/1.1"" 200 730589 ""http://intranet.company.com/docs/document.pdf"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
58,189.2.131.223,01/Aug/2024:10:21:11 ,"GET http://cloudstorage.com/authenticate HTTP/1.1"" 200 644354 ""http://cloudstorage.com/authenticate"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
59,184.135.162.65,01/Aug/2024:03:36:34 ,"GET http://www.example.com/style.css HTTP/1.1"" 200 340957 ""http://www.example.com/style.css"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
60,147.22.18.77,01/Aug/2024:22:11:20 ,"GET http://intranet.company.com/docs/document.pdf HTTP/1.1"" 200 399022 ""http://intranet.company.com/docs/document.pdf"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
61,165.195.95.65,01/Aug/2024:08:02:02 ,"GET http://update.software.com/version.xml HTTP/1.1"" 200 690815 ""http://update.software.com/version.xml"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
62,233.52.9.50,01/Aug/2024:11:44:44 ,"GET http://cloudstorage.com/files HTTP/1.1"" 200 571684 ""http://cloudstorage.com/files"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
63,177.27.235.193,01/Aug/2024:02:12:53 ,"GET http://intranet.company.com/home HTTP/1.1"" 200 192384 ""http://intranet.company.com/home"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
64,114.94.109.42,01/Aug/2024:18:40:16 ,"GET http://www.example.com/style.css HTTP/1.1"" 200 602162 ""http://www.example.com/style.css"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
65,63.74.136.37,01/Aug/2024:03:25:47 ,"GET http://cloudstorage.com/files HTTP/1.1"" 200 496046 ""http://cloudstorage.com/files"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
66,40.20.241.39,01/Aug/2024:13:00:30 ,"GET http://www.example.com/ HTTP/1.1"" 200 968790 ""http://www.example.com/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
67,18.227.141.17,01/Aug/2024:13:57:56 ,"GET http://intranet.company.com/home HTTP/1.1"" 200 291295 ""http://intranet.company.com/home"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
68,210.80.100.101,01/Aug/2024:19:32:32 ,"GET http://cloudstorage.com/files HTTP/1.1"" 200 676262 ""http://cloudstorage.com/files"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
69,202.58.252.215,01/Aug/2024:08:38:43 ,"GET http://cloudstorage.com/authenticate HTTP/1.1"" 200 450107 ""http://cloudstorage.com/authenticate"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
70,183.19.133.151,01/Aug/2024:20:03:22 ,"GET http://intranet.company.com/docs/document.pdf HTTP/1.1"" 200 158362 ""http://intranet.company.com/docs/document.pdf"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
71,229.226.116.245,01/Aug/2024:21:19:20 ,"GET http://cloudstorage.com/files HTTP/1.1"" 200 120639 ""http://cloudstorage.com/files"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
72,7.115.30.164,01/Aug/2024:18:38:23 ,"GET http://cloudstorage.com/login HTTP/1.1"" 200 412076 ""http://cloudstorage.com/login"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
73,166.220.176.42,01/Aug/2024:14:39:59 ,"GET http://www.example.com/style.css HTTP/1.1"" 200 302529 ""http://www.example.com/style.css"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
74,28.151.167.235,01/Aug/2024:15:41:30 ,"GET http://intranet.company.com/home HTTP/1.1"" 200 642199 ""http://intranet.company.com/home"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
75,106.19.27.64,01/Aug/2024:13:13:24 ,"GET http://update.software.com/check HTTP/1.1"" 200 437084 ""http://update.software.com/check"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
76,3.64.5.119,01/Aug/2024:15:13:35 ,"GET http://www.example.com/ HTTP/1.1"" 200 139373 ""http://www.example.com/"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
77,34.42.98.150,01/Aug/2024:12:40:50 ,"GET http://intranet.company.com/docs/document.pdf HTTP/1.1"" 200 922578 ""http://intranet.company.com/docs/document.pdf"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
78,203.163.175.136,01/Aug/2024:06:44:14 ,"GET http://intranet.company.com/home HTTP/1.1"" 200 949034 ""http://intranet.company.com/home"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
79,198.220.55.152,01/Aug/2024:00:19:41 ,"GET http://update.software.com/version.xml HTTP/1.1"" 200 537849 ""http://update.software.com/version.xml"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
80,216.69.74.113,01/Aug/2024:12:51:25 ,"GET http://cloudstorage.com/files HTTP/1.1"" 200 770250 ""http://cloudstorage.com/files"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
81,152.138.179.132,01/Aug/2024:17:09:35 ,"GET http://update.software.com/version.xml HTTP/1.1"" 200 778160 ""http://update.software.com/version.xml"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
82,109.38.90.126,01/Aug/2024:23:15:12 ,"GET http://www.example.com/ HTTP/1.1"" 200 710334 ""http://www.example.com/"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
83,101.9.212.159,01/Aug/2024:02:56:41 ,"GET http://cloudstorage.com/login HTTP/1.1"" 200 448923 ""http://cloudstorage.com/login"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
84,231.129.228.7,01/Aug/2024:19:10:03 ,"GET http://www.example.com/script.js HTTP/1.1"" 200 1000922 ""http://www.example.com/script.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
85,69.105.117.115,01/Aug/2024:08:13:43 ,"GET http://intranet.company.com/docs/document.pdf HTTP/1.1"" 200 314947 ""http://intranet.company.com/docs/document.pdf"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
86,241.219.72.165,01/Aug/2024:10:07:07 ,"GET http://www.example.com/script.js HTTP/1.1"" 200 302931 ""http://www.example.com/script.js"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
87,94.142.126.188,01/Aug/2024:15:11:26 ,"GET http://www.example.com/style.css HTTP/1.1"" 200 851132 ""http://www.example.com/style.css"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
88,159.166.200.94,01/Aug/2024:11:58:55 ,"GET http://cloudstorage.com/files HTTP/1.1"" 200 626539 ""http://cloudstorage.com/files"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
89,39.167.81.93,01/Aug/2024:11:32:32 ,"GET http://intranet.company.com/home HTTP/1.1"" 200 277788 ""http://intranet.company.com/home"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
90,226.143.222.2,01/Aug/2024:10:58:15 ,"GET http://update.software.com/check HTTP/1.1"" 200 53678 ""http://update.software.com/check"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
91,139.233.51.197,01/Aug/2024:04:51:17 ,"GET http://www.example.com/script.js HTTP/1.1"" 200 561028 ""http://www.example.com/script.js"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
92,72.159.99.167,01/Aug/2024:16:42:49 ,"GET http://www.example.com/ HTTP/1.1"" 200 618845 ""http://www.example.com/"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
93,165.69.32.58,01/Aug/2024:07:42:57 ,"GET http://update.software.com/version.xml HTTP/1.1"" 200 747761 ""http://update.software.com/version.xml"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
94,78.251.13.230,01/Aug/2024:07:42:34 ,"GET http://intranet.company.com/home HTTP/1.1"" 200 421516 ""http://intranet.company.com/home"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
95,148.249.67.123,01/Aug/2024:09:09:18 ,"GET http://www.example.com/style.css HTTP/1.1"" 200 719214 ""http://www.example.com/style.css"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
96,100.225.247.159,01/Aug/2024:17:59:23 ,"GET http://update.software.com/version.xml HTTP/1.1"" 200 935390 ""http://update.software.com/version.xml"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
