ID,IP Address,Timestamp,Log Entry
11,85.167.17.222,01/Aug/2024:16:25:08 ,"GET http://cloudstorage.com/files HTTP/1.1"" 200 816623 ""http://cloudstorage.com/files"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
12,49.198.40.74,01/Aug/2024:01:07:10 ,"GET http://update.software.com/version.xml HTTP/1.1"" 200 494843 ""http://update.software.com/version.xml"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
13,179.19.88.253,01/Aug/2024:15:23:30 ,"GET http://update.software.com/version.xml HTTP/1.1"" 200 298348 ""http://update.software.com/version.xml"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
14,189.219.248.63,01/Aug/2024:00:31:49 ,"GET http://cloudstorage.com/login HTTP/1.1"" 200 365308 ""http://cloudstorage.com/login"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
15,170.116.153.233,01/Aug/2024:18:57:15 ,"GET http://cloudstorage.com/login HTTP/1.1"" 200 338135 ""http://cloudstorage.com/login"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
16,35.170.14.254,01/Aug/2024:19:43:24 ,"GET http://update.software.com/check HTTP/1.1"" 200 606783 ""http://update.software.com/check"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
17,97.49.95.114,01/Aug/2024:03:43:57 ,"GET http://intranet.company.com/home HTTP/1.1"" 200 69938 ""http://intranet.company.com/home"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
18,25.110.176.117,01/Aug/2024:23:35:24 ,"GET http://cloudstorage.com/authenticate HTTP/1.1"" 200 355775 ""http://cloudstorage.com/authenticate"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
19,32.109.124.249,01/Aug/2024:08:07:13 ,"GET http://cloudstorage.com/files HTTP/1.1"" 200 376477 ""http://cloudstorage.com/files"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
20,134.6.190.118,01/Aug/2024:07:41:45 ,"GET http://intranet.company.com/docs/document.pdf HTTP/1.1"" 200 627131 ""http://intranet.company.com/docs/document.pdf"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
21,174.133.148.224,01/Aug/2024:15:54:06 ,"GET http://www.example.com/style.css HTTP/1.1"" 200 673429 ""http://www.example.com/style.css"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
22,32.143.68.252,01/Aug/2024:04:00:10 ,"GET http://update.software.com/version.xml HTTP/1.1"" 200 357337 ""http://update.software.com/version.xml"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
23,5.229.18.240,01/Aug/2024:23:28:33 ,"GET http://www.example.com/style.css HTTP/1.1"" 200 59931 ""http://www.example.com/style.css"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
24,11.39.174.147,01/Aug/2024:15:22:04 ,"GET http://www.example.com/script.js HTTP/1.1"" 200 994211 ""http://www.example.com/script.js"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
25,106.219.209.234,01/Aug/2024:03:47:05 ,"GET http://cloudstorage.com/files HTTP/1.1"" 200 365923 ""http://cloudstorage.com/files"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
26,109.48.156.63,01/Aug/2024:23:51:00 ,"GET http://www.example.com/ HTTP/1.1"" 200 767096 ""http://www.example.com/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
27,26.142.17.136,01/Aug/2024:13:22:22 ,"GET http://update.software.com/version.xml HTTP/1.1"" 200 932490 ""http://update.software.com/version.xml"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
28,212.196.155.28,01/Aug/2024:16:14:42 ,"GET http://www.example.com/style.css HTTP/1.1"" 200 498904 ""http://www.example.com/style.css"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
29,2.60.3.134,01/Aug/2024:05:23:05 ,"GET http://intranet.company.com/docs/document.pdf HTTP/1.1"" 200 964876 ""http://intranet.company.com/docs/document.pdf"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
30,234.81.138.73,01/Aug/2024:18:40:33 ,"GET http://cloudstorage.com/authenticate HTTP/1.1"" 200 227981 ""http://cloudstorage.com/authenticate"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
31,132.75.147.98,01/Aug/2024:15:51:08 ,"GET http://cloudstorage.com/files HTTP/1.1"" 200 55584 ""http://cloudstorage.com/files"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
32,145.220.212.38,01/Aug/2024:20:04:49 ,"GET http://www.example.com/style.css HTTP/1.1"" 200 935481 ""http://www.example.com/style.css"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
33,21.209.12.1,01/Aug/2024:02:46:41 ,"GET http://update.software.com/version.xml HTTP/1.1"" 200 894317 ""http://update.software.com/version.xml"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
34,137.229.253.174,01/Aug/2024:02:56:53 ,"GET http://update.software.com/check HTTP/1.1"" 200 264683 ""http://update.software.com/check"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
35,235.6.25.54,01/Aug/2024:22:29:56 ,"GET http://cloudstorage.com/authenticate HTTP/1.1"" 200 967248 ""http://cloudstorage.com/authenticate"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
36,103.10.99.195,01/Aug/2024:09:58:32 ,"GET http://www.example.com/ HTTP/1.1"" 200 581613 ""http://www.example.com/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
37,239.216.108.48,01/Aug/2024:00:53:14 ,"GET http://intranet.company.com/home HTTP/1.1"" 200 536387 ""http://intranet.company.com/home"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
38,123.236.7.1,01/Aug/2024:07:05:59 ,"GET http://intranet.company.com/docs/document.pdf HTTP/1.1"" 200 931198 ""http://intranet.company.com/docs/document.pdf"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
39,172.106.4.105,01/Aug/2024:20:56:31 ,"GET http://www.example.com/style.css HTTP/1.1"" 200 400876 ""http://www.example.com/style.css"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
40,186.237.174.241,01/Aug/2024:14:30:55 ,"GET http://intranet.company.com/home HTTP/1.1"" 200 787166 ""http://intranet.company.com/home"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
41,193.158.214.23,01/Aug/2024:13:47:08 ,"GET http://cloudstorage.com/login HTTP/1.1"" 200 99095 ""http://cloudstorage.com/login"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
42,219.113.178.121,01/Aug/2024:08:28:04 ,"GET http://cloudstorage.com/login HTTP/1.1"" 200 739063 ""http://cloudstorage.com/login"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
43,152.66.96.22,01/Aug/2024:20:36:38 ,"GET http://update.software.com/check HTTP/1.1"" 200 701713 ""http://update.software.com/check"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
44,229.235.46.23,01/Aug/2024:14:57:38 ,"GET http://cloudstorage.com/files HTTP/1.1"" 200 165864 ""http://cloudstorage.com/files"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
45,254.49.22.245,01/Aug/2024:07:34:48 ,"GET http://update.software.com/version.xml HTTP/1.1"" 200 28067 ""http://update.software.com/version.xml"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
46,34.128.10.139,01/Aug/2024:01:14:50 ,"GET http://cloudstorage.com/login HTTP/1.1"" 200 473574 ""http://cloudstorage.com/login"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
47,95.189.125.203,01/Aug/2024:08:13:54 ,"GET http://cloudstorage.com/login HTTP/1.1"" 200 257748 ""http://cloudstorage.com/login"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
48,10.128.245.106,01/Aug/2024:12:06:34 ,"GET http://www.example.com/ HTTP/1.1"" 200 123633 ""http://www.example.com/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
49,250.205.12.130,01/Aug/2024:12:29:59 ,"GET http://cloudstorage.com/authenticate HTTP/1.1"" 200 648639 ""http://cloudstorage.com/authenticate"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
50,93.222.95.105,01/Aug/2024:05:59:33 ,"GET http://cloudstorage.com/login HTTP/1.1"" 200 92668 ""http://cloudstorage.com/login"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
51,204.176.202.235,01/Aug/2024:14:03:59 ,"GET http://www.example.com/style.css HTTP/1.1"" 200 282701 ""http://www.example.com/style.css"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
52,206.236.175.91,01/Aug/2024:19:44:15 ,"GET http://update.software.com/version.xml HTTP/1.1"" 200 456635 ""http://update.software.com/version.xml"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
53,42.87.147.102,01/Aug/2024:06:08:12 ,"GET http://cloudstorage.com/files HTTP/1.1"" 200 570627 ""http://cloudstorage.com/files"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
54,194.235.20.225,01/Aug/2024:00:54:59 ,"GET http://update.software.com/check HTTP/1.1"" 200 75778 ""http://update.software.com/check"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
55,5.140.45.156,01/Aug/2024:17:25:17 ,"GET http://www.example.com/script.js HTTP/1.1"" 200 943567 ""http://www.example.com/script.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
56,67.245.177.53,01/Aug/2024:15:53:51 ,"GET http://cloudstorage.com/login HTTP/1.1"" 200 419595 ""http://cloudstorage.com/login"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
57,92.133.164.148,01/Aug/2024:22:03:36 ,"GET http://cloudstorage.com/authenticate HTTP/1.1"" 200 54006 ""http://cloudstorage.com/authenticate"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
58,120.148.200.125,01/Aug/2024:03:24:38 ,"GET http://www.example.com/script.js HTTP/1.1"" 200 666333 ""http://www.example.com/script.js"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
59,229.53.84.171,01/Aug/2024:08:12:27 ,"GET http://cloudstorage.com/login HTTP/1.1"" 200 971231 ""http://cloudstorage.com/login"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
60,174.107.252.11,01/Aug/2024:15:05:32 ,"GET http://www.example.com/style.css HTTP/1.1"" 200 844997 ""http://www.example.com/style.css"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
61,99.154.106.8,01/Aug/2024:03:48:40 ,"GET http://update.software.com/version.xml HTTP/1.1"" 200 877570 ""http://update.software.com/version.xml"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
62,226.90.208.126,01/Aug/2024:14:04:26 ,"GET http://cloudstorage.com/login HTTP/1.1"" 200 265662 ""http://cloudstorage.com/login"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
63,12.171.39.237,01/Aug/2024:03:47:38 ,"GET http://www.example.com/script.js HTTP/1.1"" 200 534383 ""http://www.example.com/script.js"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
64,149.29.27.79,01/Aug/2024:11:31:44 ,"GET http://cloudstorage.com/login HTTP/1.1"" 200 333198 ""http://cloudstorage.com/login"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
65,61.231.153.151,01/Aug/2024:17:59:06 ,"GET http://intranet.company.com/docs/document.pdf HTTP/1.1"" 200 189877 ""http://intranet.company.com/docs/document.pdf"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
66,61.76.121.143,01/Aug/2024:19:46:13 ,"GET http://update.software.com/version.xml HTTP/1.1"" 200 54780 ""http://update.software.com/version.xml"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
67,209.241.207.185,01/Aug/2024:18:08:36 ,"GET http://update.software.com/version.xml HTTP/1.1"" 200 292068 ""http://update.software.com/version.xml"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
68,85.171.137.63,01/Aug/2024:23:44:50 ,"GET http://cloudstorage.com/login HTTP/1.1"" 200 731800 ""http://cloudstorage.com/login"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
69,156.178.48.80,01/Aug/2024:17:37:53 ,"GET http://cloudstorage.com/login HTTP/1.1"" 200 830493 ""http://cloudstorage.com/login"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
70,23.141.220.246,01/Aug/2024:05:40:51 ,"GET http://www.example.com/ HTTP/1.1"" 200 938309 ""http://www.example.com/"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
71,211.82.212.22,01/Aug/2024:22:34:45 ,"GET http://www.example.com/ HTTP/1.1"" 200 720402 ""http://www.example.com/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
72,33.33.82.175,01/Aug/2024:15:27:49 ,"GET http://cloudstorage.com/authenticate HTTP/1.1"" 200 62519 ""http://cloudstorage.com/authenticate"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
73,179.134.24.178,01/Aug/2024:18:47:47 ,"GET http://cloudstorage.com/authenticate HTTP/1.1"" 200 355701 ""http://cloudstorage.com/authenticate"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
74,80.211.243.141,01/Aug/2024:12:39:34 ,"GET http://update.software.com/check HTTP/1.1"" 200 790248 ""http://update.software.com/check"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
75,216.228.49.165,01/Aug/2024:18:24:10 ,"GET http://www.example.com/script.js HTTP/1.1"" 200 1034305 ""http://www.example.com/script.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
76,48.6.67.9,01/Aug/2024:18:21:43 ,"GET http://cloudstorage.com/files HTTP/1.1"" 200 427776 ""http://cloudstorage.com/files"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
77,213.7.3.77,01/Aug/2024:00:09:49 ,"GET http://intranet.company.com/docs/document.pdf HTTP/1.1"" 200 172599 ""http://intranet.company.com/docs/document.pdf"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
78,79.232.108.13,01/Aug/2024:15:42:33 ,"GET http://www.example.com/ HTTP/1.1"" 200 493471 ""http://www.example.com/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
79,148.182.219.47,01/Aug/2024:10:40:58 ,"GET http://intranet.company.com/home HTTP/1.1"" 200 438788 ""http://intranet.company.com/home"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
80,200.164.238.113,01/Aug/2024:01:06:14 ,"GET http://update.software.com/version.xml HTTP/1.1"" 200 962174 ""http://update.software.com/version.xml"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
81,73.240.28.145,01/Aug/2024:01:52:46 ,"GET http://update.software.com/version.xml HTTP/1.1"" 200 238107 ""http://update.software.com/version.xml"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
82,51.59.205.49,01/Aug/2024:08:18:25 ,"GET http://www.example.com/style.css HTTP/1.1"" 200 93750 ""http://www.example.com/style.css"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
83,212.218.70.9,01/Aug/2024:08:23:32 ,"GET http://intranet.company.com/home HTTP/1.1"" 200 370570 ""http://intranet.company.com/home"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
84,125.46.55.120,01/Aug/2024:14:40:15 ,"GET http://update.software.com/version.xml HTTP/1.1"" 200 442467 ""http://update.software.com/version.xml"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
85,152.112.178.66,01/Aug/2024:10:53:46 ,"GET http://www.example.com/ HTTP/1.1"" 200 967326 ""http://www.example.com/"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
86,60.185.34.223,01/Aug/2024:19:39:38 ,"GET http://www.example.com/ HTTP/1.1"" 200 731188 ""http://www.example.com/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
87,34.49.53.204,01/Aug/2024:04:21:51 ,"GET http://update.software.com/check HTTP/1.1"" 200 892468 ""http://update.software.com/check"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
88,45.1.180.227,01/Aug/2024:04:51:41 ,"GET http://cloudstorage.com/authenticate HTTP/1.1"" 200 208462 ""http://cloudstorage.com/authenticate"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
89,246.221.123.108,01/Aug/2024:12:47:50 ,"GET http://intranet.company.com/home HTTP/1.1"" 200 695946 ""http://intranet.company.com/home"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
90,188.168.10.137,01/Aug/2024:23:13:24 ,"GET http://update.software.com/version.xml HTTP/1.1"" 200 876107 ""http://update.software.com/version.xml"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
91,152.106.205.227,01/Aug/2024:03:30:27 ,"GET http://intranet.company.com/home HTTP/1.1"" 200 470875 ""http://intranet.company.com/home"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
92,66.99.182.185,01/Aug/2024:01:30:40 ,"GET http://www.example.com/script.js HTTP/1.1"" 200 1033727 ""http://www.example.com/script.js"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
93,33.183.131.208,01/Aug/2024:05:39:41 ,"GET http://intranet.company.com/docs/document.pdf HTTP/1.1"" 200 90366 ""http://intranet.company.com/docs/document.pdf"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:89.0) Gecko/20100101 Firefox/89.0"
94,171.20.47.43,01/Aug/2024:23:05:15 ,"GET http://update.software.com/check HTTP/1.1"" 200 706044 ""http://update.software.com/check"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36"
95,136.134.156.199,01/Aug/2024:16:49:57 ,"GET http://cloudstorage.com/authenticate HTTP/1.1"" 200 589492 ""http://cloudstorage.com/authenticate"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15"
